lamb_air,flux
8491.46679655539,0.96405023
8491.566769520983,0.9608488
8491.66674248657,0.9648173
8491.766715452151,0.97549343
8491.86668841773,0.9836543
8491.9666613833,0.9803718
8492.066634348865,0.97561157
8492.166607314424,0.9766089
8492.266580279978,0.98129934
8492.366553245529,0.97876364
8492.466526211074,0.978748
8492.566499176612,0.9877346
8492.666472142146,1.0009786
8492.766445107673,1.0044073
8492.866418073196,0.9992356
8492.966391038712,0.99163884
8493.066364004224,0.9944758
8493.166336969729,0.99100536
8493.26630993523,0.98134965
8493.366282900726,0.9740606
8493.466255866217,0.97218007
8493.566228831702,0.9642466
8493.666201797181,0.9563011
8493.766174762655,0.9470369
8493.866147728124,0.95014566
8493.966120693587,0.95807344
8494.066093659045,0.9620473
8494.166066624499,0.96329135
8494.266039589946,0.9661246
8494.366012555387,0.97122127
8494.465985520825,0.9701182
8494.565958486255,0.9598803
8494.66593145168,0.95714784
8494.765904417101,0.96743906
8494.865877382515,0.9805394
8494.965850347926,0.98503774
8495.06582331333,0.97389305
8495.16579627873,0.9598896
8495.265769244124,0.94545215
8495.365742209513,0.945764
8495.465715174894,0.94945115
8495.565688140272,0.9555743
8495.665661105644,0.9491
8495.765634071011,0.93458754
8495.865607036372,0.92356324
8495.965580001728,0.907346
8496.065552967078,0.89617205
8496.165525932423,0.88989496
8496.265498897765,0.9014732
8496.365471863099,0.9086316
8496.465444828427,0.8876061
8496.565417793752,0.8451175
8496.66539075907,0.8147479
8496.765363724384,0.80222845
8496.86533668969,0.7951121
8496.965309654994,0.78983325
8497.065282620291,0.7710376
8497.165255585582,0.7583296
8497.265228550868,0.75124633
8497.36520151615,0.7432809
8497.465174481425,0.72334886
8497.565147446696,0.690594
8497.66512041196,0.66354805
8497.765093377218,0.6560004
8497.865066342472,0.66304594
8497.96503930772,0.6735397
8498.065012272966,0.6821973
8498.164985238205,0.68796813
8498.264958203437,0.69533515
8498.364931168664,0.7005346
8498.464904133887,0.70053077
8498.564877099103,0.7139023
8498.664850064313,0.7373216
8498.76482302952,0.77024764
8498.864795994721,0.7953143
8498.964768959915,0.8046144
8499.064741925104,0.8106618
8499.164714890288,0.81132686
8499.264687855468,0.8244836
8499.364660820642,0.8447087
8499.46463378581,0.87288994
8499.564606750973,0.8900187
8499.66457971613,0.9082996
8499.764552681283,0.9215377
8499.864525646432,0.92785335
8499.96449861157,0.9236839
8500.064471576708,0.92612845
8500.164444541839,0.93132657
8500.264417506964,0.93329895
8500.364390472085,0.9320096
8500.4643634372,0.9344721
8500.564336402309,0.9341424
8500.664309367412,0.93472356
8500.764282332511,0.9364912
8500.864255297605,0.942194
8500.964228262692,0.9446396
8501.064201227775,0.94614995
8501.164174192852,0.9482049
8501.264147157925,0.9451866
8501.364120122991,0.93332064
8501.464093088052,0.9172842
8501.564066053108,0.9101693
8501.66403901816,0.9089215
8501.764011983205,0.921365
8501.863984948244,0.93171036
8501.963957913278,0.93376297
8502.063930878308,0.92487395
8502.163903843331,0.9118767
8502.263876808349,0.90143806
8502.363849773363,0.90206826
8502.463822738371,0.9201659
8502.563795703374,0.9459781
8502.66376866837,0.9652698
8502.763741633362,0.96541905
8502.863714598347,0.955752
8502.96368756333,0.9487534
8503.063660528303,0.9532144
8503.163633493275,0.9653068
8503.26360645824,0.96888834
8503.363579423198,0.96593684
8503.463552388153,0.9616747
8503.563525353104,0.9575065
8503.663498318045,0.95677257
8503.763471282984,0.9694916
8503.863444247916,0.97829986
8503.963417212843,0.9811797
8504.063390177766,0.9821546
8504.163363142683,0.985222
8504.263336107593,0.9882424
8504.3633090725,0.9882132
8504.4632820374,0.9851982
8504.563255002297,0.98621696
8504.663227967185,0.9916073
8504.763200932071,0.996352
8504.863173896949,0.99110866
8504.963146861823,0.9901353
8505.063119826693,0.9954649
8505.163092791556,1.0023265
8505.263065756413,0.9988406
8505.363038721267,0.98470676
8505.463011686114,0.9680514
8505.562984650956,0.97273093
8505.662957615792,0.9935779
8505.762930580624,1.007673
8505.862903545449,1.0060402
8505.96287651027,1.0042179
8506.062849475084,1.0015875
8506.162822439894,0.9903377
8506.262795404698,0.98105216
8506.362768369498,0.9861683
8506.46274133429,0.99374634
8506.56271429908,0.98982507
8506.662687263863,0.9860768
8506.76266022864,0.9899767
8506.862633193412,0.99753004
8506.962606158178,1.0039833
8507.062579122941,1.0021303
8507.162552087697,0.9936725
8507.262525052449,0.9797397
8507.362498017195,0.9811664
8507.462470981935,0.9871485
8507.56244394667,0.9863246
8507.662416911398,0.9883575
8507.762389876125,0.9884888
8507.862362840842,0.9901945
8507.962335805556,0.99520296
8508.062308770264,0.99613917
8508.162281734967,0.9943919
8508.262254699664,0.9902688
8508.362227664356,0.98737115
8508.462200629045,0.9865294
8508.562173593726,0.9939852
8508.662146558401,0.9993303
8508.762119523073,0.99654883
8508.862092487738,0.9952783
8508.962065452399,0.99942625
8509.062038417052,1.0049098
8509.162011381703,0.99223906
8509.261984346347,0.97936153
8509.361957310986,0.9882609
8509.461930275618,1.0030516
8509.561903240248,1.0014046
8509.66187620487,0.9876677
8509.761849169488,0.9821764
8509.8618221341,0.9736909
8509.961795098707,0.96535367
8510.061768063308,0.9808026
8510.161741027905,1.004137
8510.261713992495,1.011769
8510.36168695708,1.0016812
8510.46165992166,0.9915785
8510.561632886234,0.98661906
8510.661605850804,0.9849343
8510.761578815367,0.98072547
8510.861551779928,0.98399913
8510.96152474448,0.9873953
8511.06149770903,0.9905957
8511.161470673573,0.9895395
8511.26144363811,0.9883902
8511.36141660264,0.98946416
8511.461389567168,0.99392647
8511.56136253169,0.9991851
8511.661335496205,0.99944293
8511.761308460716,0.98949015
8511.861281425221,0.9789976
8511.961254389722,0.9749977
8512.061227354216,0.97502005
8512.161200318706,0.9802875
8512.26117328319,0.98116386
8512.361146247667,0.9827383
8512.461119212143,0.98309815
8512.561092176611,0.9840937
8512.661065141074,0.9821973
8512.76103810553,0.97676337
8512.861011069983,0.98389524
8512.960984034427,0.989435
8513.060956998872,0.9920946
8513.160929963306,0.9951665
8513.260902927737,0.9914399
8513.360875892162,0.96951604
8513.460848856583,0.9520789
8513.560821820996,0.94407487
